ATE,Error_ATE,Error_PEHE,Problem
3.959693,0.070257,0.385672,IHDP 576
3.050253,1.310457,50.305692,IHDP 577
3.765867,0.359195,1.279911,IHDP 578
3.996139,0.026916,0.350377,IHDP 579
5.580603,0.123364,5.713473,IHDP 580
3.878686,0.169643,1.176693,IHDP 581
4.439105,1.122062,22.218202,IHDP 582
4.135261,0.057657,0.455938,IHDP 583
4.487806,0.247854,2.086672,IHDP 584
3.978993,0.152471,0.537738,IHDP 585
4.722149,0.040333,2.295112,IHDP 586
4.156268,0.100418,0.382196,IHDP 587
-4.637176,15.345897,2908.313446,IHDP 588
4.243372,0.497066,5.424881,IHDP 589
3.254247,0.209552,4.308766,IHDP 590
5.442333,0.331057,8.890801,IHDP 591
4.534311,0.068585,0.298836,IHDP 592
4.080917,0.171993,0.44583,IHDP 593
2.636799,2.052209,63.431818,IHDP 594
3.633806,0.564103,3.13083,IHDP 595
4.373752,0.010183,0.977333,IHDP 596
4.037209,0.089889,0.631586,IHDP 597
4.01534,0.213367,1.161748,IHDP 598
3.889182,0.080393,0.358887,IHDP 599
5.826061,0.924235,32.306174,IHDP 600
4.807439,0.169985,2.600202,IHDP 601
3.696565,0.004438,2.101804,IHDP 602
4.086471,0.044466,0.353285,IHDP 603
4.233245,0.139542,2.393111,IHDP 604
3.930943,0.12458,0.625011,IHDP 605
3.928041,0.070866,0.350179,IHDP 606
3.897389,0.027722,0.285293,IHDP 607
6.287421,0.122048,8.491237,IHDP 608
3.971515,0.276436,1.279323,IHDP 609
3.98038,0.304097,0.700403,IHDP 610
4.054829,0.024967,0.421742,IHDP 611
5.114136,0.214387,3.990306,IHDP 612
3.428223,1.61384,26.394242,IHDP 613
3.938097,0.038223,0.271718,IHDP 614
4.299617,0.045108,0.59989,IHDP 615
5.002321,0.133928,2.05997,IHDP 616
4.204315,0.146444,0.356436,IHDP 617
1.516835,6.397637,670.053706,IHDP 618
4.33635,0.079852,0.697828,IHDP 619
3.874284,0.122366,0.287981,IHDP 620
2.123021,2.89987,122.229154,IHDP 621
3.932839,0.041263,0.348527,IHDP 622
4.588096,0.237332,46.99942,IHDP 623
3.510881,0.241241,1.369928,IHDP 624
4.290535,0.206084,3.528994,IHDP 625
2.790944,1.708358,68.114507,IHDP 626
4.221297,0.536846,17.712093,IHDP 627
4.03544,0.039621,0.305319,IHDP 628
